id,value,data_type,attribute_id,created_at,updated_at,deleted_at
102,"Biennial. Historically a popular green manure. Prefers mild conditions, but most drought-tolerant legume once established. Not suitable for wet soils. Known for deep subsoiling, N fixation, high biomass, and sweet-smelling blooms that are beneficial for pollinators. Hard-seeded, some planted seed may germinate in future seasons. Lots of small seeds, mow or terminate before they are viable. Growth in the first season is mostly underground, it should not flower; avoid mowing. After overwintering, second season growth is aboveground. Inoculate; cross-inoculates with alfalfa. Cultivar considerations: ‘Hubam’ annual white sweetclover is also seeded in spring, but doesn’t overwinter.",string,11,2022-10-28 13:00:49.505764-04,2022-10-28 13:00:49.505764-04,
103,"Biennial. Historically a popular green manure. Prefers mild conditions, but most drought-tolerant legume once established. Not suitable for wet soils. Known for deep subsoiling, N fixation, high biomass, and sweet-smelling blooms that are beneficial for pollinators. Hard-seeded, some planted seed may germinate in future seasons. Lots of small seeds, mow or terminate before they are viable. Growth in the first season is mostly underground, it should not flower; avoid mowing. After overwintering, second season growth is aboveground. Inoculate; cross-inoculates with alfalfa. Cultivar considerations: ‘Hubam’ annual white sweetclover is also seeded in spring, but doesn’t overwinter.
",string,11,2022-10-28 13:00:49.505764-04,2022-10-28 13:00:49.505764-04,
104,"Common cover crop. Does not need vernalization (overwintering) to flower. Much less likely than winter wheat to overwinter if planted in fall. Very good N scavenger. Excellent quality forage. After well-timed grazings can still produce spring biomass or grain. Not for small grain cash crop rotations (host for same diseases and pests). Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye. Matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility) than barley. ",string,11,2022-10-28 13:00:49.505764-04,2022-10-28 13:00:49.505764-04,
105,"Common cover crop. Does not need vernalization (overwintering) to flower. Much less likely than winter wheat to overwinter if planted in fall. Very good N scavenger. Excellent quality forage. After well-timed grazings can still produce spring biomass or grain. Not for small grain cash crop rotations (host for same diseases and pests). Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye. Matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility) than barley. 
",string,11,2022-10-28 13:00:49.505764-04,2022-10-28 13:00:49.505764-04,
106,"Common cover crop. Needs vernalization (overwintering) to flower. Not likely to produce seed and will stay shorter if planted in spring. Very good N scavenger. Excellent quality forage. After well-timed grazings can still produce spring biomass or grain. Not for small grain cash crop rotations (host for same diseases and pests). Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye and doesn’t compete with legumes as vigorously in spring. Planted later in fall, matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility) than barley. ",string,11,2022-10-28 13:00:49.505764-04,2022-10-28 13:00:49.505764-04,
107,"Common cover crop. Needs vernalization (overwintering) to flower. Not likely to produce seed and will stay shorter if planted in spring. Very good N scavenger. Excellent quality forage. After well-timed grazings can still produce spring biomass or grain. Not for small grain cash crop rotations (host for same diseases and pests). Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye and doesn’t compete with legumes as vigorously in sprong. Planted later in fall, matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility) than barley.",string,11,2022-10-28 13:00:49.505764-04,2022-10-28 13:00:49.505764-04,
108,"Common cover crop. Needs vernalization (overwintering) to flower. Not likely to produce seed and will stay shorter if planted in spring. Very good N scavenger. Excellent quality forage. After well-timed grazings can still produce spring biomass or grain. Not for small grain cash crop rotations (host for same diseases and pests). Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye and doesn’t compete with legumes as vigorously in sprong. Planted later in fall, matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility) than barley.
",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
109,"Common cover crop. Needs vernalization (overwintering) to flower. Not likely to produce seed and will stay shorter if planted in spring. Very good N scavenger. Excellent quality forage. After well-timed grazings can still produce spring biomass or grain. Not for small grain cash crop rotations (host for same diseases and pests). Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye. Planted later in fall, matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility) than barley. ",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
110,"Cool-season annual legume. Good N fixer. Good for forage. Blooms attractive to pollinators. Can re-seed if managed for such. Can be hard seeded. Slow seedling establishment compared to other clovers but puts on large amount of biomass the following spring, flowering about two weeks later than crimson clover. Similar to berseem clover. Seed with low rate of oats for late summer/fall seeding if erosion is a concern.
",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
111,"Cool-season annual legume. Good N fixer. Good for forage. Blooms attractive to pollinators. Can re-seed if managed for such. Some winter hardiness issues in plant hardiness zone 5a and colder. Can be hard seeded. Slow seedling establishment compared to other clovers but puts on large amount of biomass the following spring, flowering about two weeks later than crimson clover. Similar to berseem clover. Seed with low rate of oats for late summer/fall seeding if erosion is a concern.",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
112,"Cool-season grass that forms clumps rather than spreading via rhizomes. A short-lived perennial in New England except when intensely managed - prone to dying out under summer stress. Commonly grown for turf or in pastures. Heat-, drought-, and cold- tolerant. Tolerates some shade. Establishes rapidly. Good for forage and grazing. Good in mixes with clovers. Good nurse crop for yellow sweetclover. ",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
113,"Cool-season grass that forms clumps rather than spreading via rhizomes. A short-lived perennial in New England except when intensely managed - prone to dying out under summer stress. Commonly grown for turf or in pastures. Heat-, drought-, and cold- tolerant. Tolerates some shade. Establishes rapidly. Good for forage and grazing. Good in mixes with clovers. Good nurse crop for yellow sweetclover. 
",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
114,"Corn is used as a cover crop under non-ideal circumstances, such as delayed planting, when cover crop seed is not readily available but leftover corn is. The majority of benefits as a cover crop accrue before corn reaches maturity. Attempting to harvest corn grown as a cover crop may lead to crop insurance or cost-share issues; consult your local Extension/NRCS office.",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
115,"Does not overwinter when fall-seeded. Good weed suppressor, ok N scavenger, high forage quality. Needs good fertility for maximum benefits. Good nurse crop. Not a host for take-all disease. Mix with radish, peas. Planted early in fall, but last small grain to mature in spring. Compared to other small grains: lowest biomass, slightly lower C:N, lower tolerance for dry/wet extremes.",string,11,2022-10-28 13:00:49.507619-04,2022-10-28 13:00:49.507619-04,
116,"Does not overwinter when fall-seeded. Good weed suppressor, ok N scavenger, high forage quality. Needs good fertility for maximum benefits. Good nurse crop. Not a host for take-all disease. Mix with radish, peas. Planted early in fall, but last small grain to mature in spring. Compared to other small grains: lowest biomass, slightly lower C:N, lower tolerance for dry/wet extremes.
",string,11,2022-10-28 13:00:49.509407-04,2022-10-28 13:00:49.509407-04,
117,"Does not overwinter when fall-seeded. Provides moderate weed suppression and N scavenging, has high forage quality. Needs adequate fertility for maximum benefits. Good nurse crop. Not a host for take-all disease of small grains. Select spring types that go to stalk/head/seed without vernalization. Mix with radish, peas. Compared to other small grains: lowest biomass, lower C:N, lower tolerance for dry/wet extremes.",string,11,2022-10-28 13:00:49.509407-04,2022-10-28 13:00:49.509407-04,
118,"Does not overwinter when fall-seeded. Provides moderate weed suppression and N scavenging, has high forage quality. Needs adequate fertility for maximum benefits. Good nurse crop. Not a host for take-all disease of small grains. Select spring types that go to stalk/head/seed without vernalization. Mix with radish, peas. Compared to other small grains: lowest biomass, lower C:N, lower tolerance for dry/wet extremes.
",string,11,2022-10-28 13:00:49.509407-04,2022-10-28 13:00:49.509407-04,
119,"Does not overwinter when fall-seeded. When planted in spring or early enough in late summer a good weed suppressor, ok N scavenger, high forage quality and can produce more fall biomass than winter grains. Needs good fertility for maximum benefits. Good nurse crop. Not a host for take-all disease. Mix with radish, peas. Last small grain to mature in spring. Compared to other small grains: lowest overall biomass, slightly lower C:N, lower tolerance for dry/wet extremes. ",string,11,2022-10-28 13:00:49.509407-04,2022-10-28 13:00:49.509407-04,
