id,crops_zone_id,attribute_value_id,created_at,updated_at,deleted_at
322,4,374,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
323,4,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
324,4,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
325,4,859,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
326,4,875,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
327,4,233,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
328,4,1254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
329,4,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
330,4,299,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
331,4,368,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
332,4,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
333,4,1156,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
334,4,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
335,4,414,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
336,4,935,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
337,4,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
338,4,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
339,4,1166,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
340,4,162,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
341,4,1175,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
342,4,43,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
343,4,555,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
344,4,1514,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
345,4,622,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
346,4,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
347,4,844,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
348,4,183,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
349,4,1072,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
350,4,318,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
351,4,887,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
352,4,1475,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
353,4,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
354,4,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
355,4,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
356,4,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
357,4,1161,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
358,4,1540,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
359,4,504,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
360,4,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
361,4,1238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
362,4,1139,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
363,4,1415,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
364,4,419,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
365,4,262,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
366,4,920,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
367,4,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
368,4,926,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
369,4,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
370,4,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
371,4,823,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
372,4,333,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
373,4,242,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
374,4,1504,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
375,4,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
376,4,672,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
377,4,1144,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
378,4,248,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
379,4,238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
380,4,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
381,4,424,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
382,4,365,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
383,5,1535,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
384,5,848,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
385,5,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
386,5,864,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
387,5,242,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
388,5,1284,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
389,5,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
390,5,368,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
391,5,875,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
392,5,1473,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
393,5,351,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
394,5,554,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
395,5,901,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
396,5,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
397,5,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
398,5,1281,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
399,5,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
400,5,1035,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
401,5,915,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
402,5,880,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
403,5,935,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
404,5,606,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
405,5,1362,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
406,5,414,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
407,5,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
408,5,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
409,5,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
410,5,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
411,5,1502,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
412,5,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
413,5,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
414,5,1169,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
415,5,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
416,5,343,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
417,5,1254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
418,5,488,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
419,5,262,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
420,5,248,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
421,5,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
422,5,1504,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
423,5,1004,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
424,5,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
425,5,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
426,5,397,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
427,5,948,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
428,5,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
429,5,311,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
430,5,823,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
431,5,1018,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
432,5,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
433,5,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
434,5,333,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
435,5,504,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
436,5,516,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
437,5,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
438,5,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
439,5,926,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
440,5,572,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
441,5,362,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
442,5,1237,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
443,5,501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
444,5,419,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
445,5,1540,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
446,5,1110,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
447,5,859,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
448,5,1072,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
449,5,183,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
450,5,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
451,5,844,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
452,5,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
453,5,423,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
454,5,317,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
455,5,1123,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
456,5,162,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
457,5,374,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
458,5,299,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
459,5,622,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
460,5,1514,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
461,5,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
462,5,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
463,5,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
464,5,337,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
465,5,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
466,6,1535,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
467,6,424,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
468,6,342,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
469,6,916,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
470,6,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
471,6,505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
472,6,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
473,6,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
474,6,488,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
475,6,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
476,6,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
477,6,501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
478,6,912,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
479,6,333,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
480,6,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
481,6,1361,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
482,6,1232,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
483,6,1539,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
484,6,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
485,6,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
486,6,367,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
487,6,1115,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
488,6,1126,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
489,6,636,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
490,6,1171,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
491,6,1254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
492,6,241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
493,6,238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
494,6,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
495,6,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
496,6,414,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
497,6,866,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
498,6,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
499,6,1538,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
500,6,184,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
501,6,871,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
502,6,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
503,6,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
504,6,705,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
505,6,1502,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
506,6,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
507,6,849,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
508,6,1035,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
509,6,935,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
510,6,1515,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
511,6,397,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
512,6,1478,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
513,6,1210,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
514,6,43,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
515,6,233,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
516,6,555,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
517,6,877,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
518,6,300,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
519,6,363,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
520,6,317,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
521,6,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
522,6,895,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
523,6,844,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
524,6,338,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
525,6,64,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
526,6,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
527,6,1282,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
528,6,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
529,6,948,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
530,6,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
531,6,516,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
532,6,264,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
533,6,619,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
534,6,862,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
535,6,295,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
536,6,350,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
537,6,248,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
538,6,476,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
539,6,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
540,6,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
541,6,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
542,6,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
543,6,286,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
544,6,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
545,6,1240,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
546,6,164,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
547,6,1284,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
548,6,925,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
549,6,1164,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
550,6,1228,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
551,6,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
552,6,312,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
553,6,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
554,6,13,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
555,6,1541,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
556,6,465,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
557,6,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
558,6,419,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
559,6,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
560,7,898,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
561,7,269,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
562,7,317,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
563,7,330,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
564,7,350,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
565,7,1165,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
566,7,1536,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
567,7,323,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
568,7,342,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
569,7,1480,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
570,7,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
571,7,419,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
572,7,397,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
573,7,180,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
574,7,505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
575,7,67,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
576,7,1399,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
577,7,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
578,7,610,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
579,7,916,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
580,7,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
581,7,1104,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
582,7,166,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
583,7,1237,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
584,7,1028,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
585,7,11,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
586,7,867,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
587,7,1014,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
588,7,58,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
589,7,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
590,7,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
591,7,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
592,7,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
593,7,456,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
594,7,948,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
595,7,184,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
596,7,556,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
597,7,1286,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
598,7,337,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
599,7,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
600,7,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
601,7,448,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
602,7,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
603,7,254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
604,7,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
605,7,1538,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
606,7,636,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
607,7,1254,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
608,7,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
609,7,312,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
610,7,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
611,7,501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
612,7,43,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
613,7,853,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
614,7,522,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
615,7,878,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
616,7,300,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
617,7,334,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
618,7,425,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
619,7,1282,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
620,7,367,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
621,7,241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
622,7,51,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
623,7,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
624,7,1541,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
625,7,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
626,7,1211,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
627,7,1023,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
628,7,862,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
629,7,238,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
630,7,1171,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
631,7,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
632,7,844,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
